Power plant;HV-B Station;HV-A Station;LV Station;Company;Individual;Capacity;Load
1;-;-;661;-;1275405;-;4455
1;-;2;662;-;-;982088;-
1;-;-;662;4348;-;-;15186
1;-;-;662;4349;-;-;13096
1;-;-;662;4350;-;-;15773
1;-;-;662;4351;-;-;13988
1;-;-;662;4352;-;-;14780
1;-;-;662;4353;-;-;15568
1;-;-;662;4354;-;-;11941
1;-;-;662;4355;-;-;16160
1;-;-;662;4356;-;-;13731
1;-;-;662;-;1275406;-;5445
1;-;-;662;-;1275407;-;5288
1;-;-;662;-;1275408;-;4603
1;-;-;662;-;1275409;-;4429
1;-;-;662;-;1275410;-;5424
1;-;-;662;-;1275411;-;3891
1;-;-;662;-;1275412;-;3840
1;-;-;662;-;1275413;-;4689
1;-;-;662;-;1275414;-;4409
1;-;-;662;-;1275415;-;5399
1;-;-;662;-;1275416;-;3874
1;-;-;662;-;1275417;-;4859
1;-;-;662;-;1275418;-;4821
1;-;-;662;-;1275419;-;5304
1;-;-;662;-;1275420;-;5104
1;-;-;662;-;1275421;-;4316
1;-;-;662;-;1275422;-;4199
1;-;-;662;-;1275423;-;5091
1;-;-;662;-;1275424;-;4527
1;-;-;662;-;1275425;-;5418
1;-;-;662;-;1275426;-;4986
1;-;-;662;-;1275427;-;5187
1;-;-;662;-;1275428;-;4464
1;-;-;662;-;1275429;-;4581
1;-;-;662;-;1275430;-;5053
1;-;-;662;-;1275431;-;5597
1;-;-;662;-;1275432;-;4807
1;-;-;662;-;1275433;-;5153
1;-;-;662;-;1275434;-;4842
1;-;-;662;-;1275435;-;5570
1;-;-;662;-;1275436;-;4168
1;-;-;662;-;1275437;-;5121
1;-;-;662;-;1275438;-;4142
1;-;-;662;-;1275439;-;4069
1;-;-;662;-;1275440;-;4049
1;-;2;663;-;-;939777;-
1;-;-;663;4357;-;-;11899
1;-;-;663;4358;-;-;14530
1;-;-;663;4359;-;-;12478
1;-;-;663;4360;-;-;15684
1;-;-;663;4361;-;-;12732
1;-;-;663;4362;-;-;12811
1;-;-;663;-;1275441;-;5465
1;-;-;663;-;1275442;-;4748
1;-;-;663;-;1275443;-;3780
1;-;-;663;-;1275444;-;5616
1;-;-;663;-;1275445;-;3865
1;-;-;663;-;1275446;-;4443
1;-;-;663;-;1275447;-;4533
1;-;-;663;-;1275448;-;4475
1;-;-;663;-;1275449;-;5635
1;-;-;663;-;1275450;-;3919
1;-;-;663;-;1275451;-;4403
1;-;-;663;-;1275452;-;5157
1;-;-;663;-;1275453;-;4087
1;-;-;663;-;1275454;-;4256
1;-;-;663;-;1275455;-;5263
1;-;-;663;-;1275456;-;5138
1;-;-;663;-;1275457;-;4363
1;-;-;663;-;1275458;-;4710
1;-;-;663;-;1275459;-;3974
1;-;-;663;-;1275460;-;4080
1;-;-;663;-;1275461;-;3889
1;-;-;663;-;1275462;-;4968
1;-;-;663;-;1275463;-;4910
1;-;-;663;-;1275464;-;5140
1;-;-;663;-;1275465;-;4699
1;-;-;663;-;1275466;-;3886
1;-;-;663;-;1275467;-;4146
1;-;-;663;-;1275468;-;5367
1;-;-;663;-;1275469;-;5125
1;-;-;663;-;1275470;-;4113
1;-;-;663;-;1275471;-;5055
1;-;-;663;-;1275472;-;5264
1;-;-;663;-;1275473;-;5122
1;-;-;663;-;1275474;-;4042
1;-;-;663;-;1275475;-;4842
1;-;-;663;-;1275476;-;4726
1;-;-;663;-;1275477;-;3900
1;-;-;663;-;1275478;-;5400
1;-;-;663;-;1275479;-;4968
1;-;-;663;-;1275480;-;5150
1;-;-;663;-;1275481;-;5318
1;-;-;663;-;1275482;-;4070
1;-;-;663;-;1275483;-;5489
1;-;-;663;-;1275484;-;5392
1;-;-;663;-;1275485;-;4412
1;-;-;663;-;1275486;-;3982
1;-;2;664;-;-;1014401;-
1;-;-;664;4363;-;-;12633
1;-;-;664;4364;-;-;11585
1;-;-;664;4365;-;-;12549
1;-;-;664;4366;-;-;14817
1;-;-;664;4367;-;-;13620
1;-;-;664;4368;-;-;13031
1;-;-;664;-;1275487;-;4676
1;-;-;664;-;1275488;-;5079
1;-;-;664;-;1275489;-;3804
1;-;-;664;-;1275490;-;3878
1;-;-;664;-;1275491;-;4424
1;-;-;664;-;1275492;-;5283
1;-;-;664;-;1275493;-;4054
1;-;-;664;-;1275494;-;5429
1;-;-;664;-;1275495;-;4945
1;-;-;664;-;1275496;-;4889
1;-;-;664;-;1275497;-;4700
1;-;-;664;-;1275498;-;4729
1;-;-;664;-;1275499;-;5592
1;-;-;664;-;1275500;-;5586
1;-;-;664;-;1275501;-;4282
1;-;-;664;-;1275502;-;5308
1;-;-;664;-;1275503;-;3812
1;-;-;664;-;1275504;-;4050
1;-;-;664;-;1275505;-;5595
1;-;-;664;-;1275506;-;4203
1;-;-;664;-;1275507;-;4832
1;-;-;664;-;1275508;-;4881
1;-;-;664;-;1275509;-;5197
1;-;-;664;-;1275510;-;5313
1;-;-;664;-;1275511;-;4291
1;-;-;664;-;1275512;-;3889
1;-;-;664;-;1275513;-;5169
1;-;-;664;-;1275514;-;4020
1;-;-;664;-;1275515;-;4140
1;-;-;664;-;1275516;-;4973
1;-;-;664;-;1275517;-;5225
1;-;-;664;-;1275518;-;4944
1;-;-;664;-;1275519;-;5480
1;-;-;664;-;1275520;-;4179
1;-;-;664;-;1275521;-;4323
1;-;-;664;-;1275522;-;5409
1;-;-;664;-;1275523;-;5007
1;-;-;664;-;1275524;-;5618
1;-;-;664;-;1275525;-;4920
1;-;-;664;-;1275526;-;3975
1;-;-;664;-;1275527;-;4785
1;-;2;665;-;-;1008992;-
1;-;-;665;4369;-;-;13309
1;-;-;665;4370;-;-;12002
1;-;-;665;4371;-;-;13979
1;-;-;665;4372;-;-;15524
1;-;-;665;4373;-;-;13720
1;-;-;665;4374;-;-;12428
1;-;-;665;-;1275528;-;5541
1;-;-;665;-;1275529;-;5618
1;-;-;665;-;1275530;-;4453
1;-;-;665;-;1275531;-;3809
1;-;-;665;-;1275532;-;5241
1;-;-;665;-;1275533;-;5558
1;-;-;665;-;1275534;-;4961
1;-;-;665;-;1275535;-;5503
1;-;-;665;-;1275536;-;4509
1;-;-;665;-;1275537;-;4582
1;-;-;665;-;1275538;-;4349
1;-;-;665;-;1275539;-;4486
1;-;-;665;-;1275540;-;5211
1;-;-;665;-;1275541;-;5561
1;-;-;665;-;1275542;-;4246
1;-;-;665;-;1275543;-;4360
1;-;-;665;-;1275544;-;5058
1;-;-;665;-;1275545;-;5409
1;-;-;665;-;1275546;-;5385
1;-;-;665;-;1275547;-;4932
1;-;-;665;-;1275548;-;4449
1;-;-;665;-;1275549;-;5164
1;-;-;665;-;1275550;-;4915
1;-;-;665;-;1275551;-;5632
1;-;-;665;-;1275552;-;4422
1;-;-;665;-;1275553;-;4841
1;-;-;665;-;1275554;-;4008
1;-;-;665;-;1275555;-;4549
1;-;-;665;-;1275556;-;3768
1;-;-;665;-;1275557;-;5491
1;-;-;665;-;1275558;-;4613
1;-;2;666;-;-;809105;-
1;-;-;666;4375;-;-;16219
1;-;-;666;4376;-;-;15893
1;-;-;666;4377;-;-;14752
1;-;-;666;4378;-;-;12071
1;-;-;666;4379;-;-;13181
1;-;-;666;-;1275559;-;5357
1;-;-;666;-;1275560;-;4838
1;-;-;666;-;1275561;-;3780
1;-;-;666;-;1275562;-;4452
1;-;-;666;-;1275563;-;4336
1;-;-;666;-;1275564;-;5316
1;-;-;666;-;1275565;-;3921
1;-;-;666;-;1275566;-;4993
1;-;-;666;-;1275567;-;3773
1;-;-;666;-;1275568;-;5628
1;-;-;666;-;1275569;-;4492
1;-;-;666;-;1275570;-;4963
1;-;-;666;-;1275571;-;4708
1;-;-;666;-;1275572;-;4065
1;-;-;666;-;1275573;-;3917
1;-;-;666;-;1275574;-;4404
1;-;-;666;-;1275575;-;4175
1;-;-;666;-;1275576;-;4282
1;-;-;666;-;1275577;-;3889
1;-;-;666;-;1275578;-;3962
1;-;-;666;-;1275579;-;5060
1;-;-;666;-;1275580;-;4084
1;-;-;666;-;1275581;-;4702
1;-;-;666;-;1275582;-;4710
1;-;-;666;-;1275583;-;5306
1;-;-;666;-;1275584;-;4275
1;-;-;666;-;1275585;-;4295
1;-;-;666;-;1275586;-;5279
1;-;-;666;-;1275587;-;5494
1;-;-;666;-;1275588;-;5271
1;-;-;666;-;1275589;-;5216
1;-;2;667;-;-;763862;-
1;-;-;667;4380;-;-;12052
1;-;-;667;4381;-;-;11115
1;-;-;667;4382;-;-;15459
1;-;-;667;4383;-;-;11062
1;-;-;667;4384;-;-;13436
1;-;-;667;4385;-;-;14313
1;-;-;667;4386;-;-;15471
1;-;-;667;-;1275590;-;5200
1;-;-;667;-;1275591;-;4150
1;-;-;667;-;1275592;-;4758
1;-;-;667;-;1275593;-;4380
1;-;-;667;-;1275594;-;5038
1;-;-;667;-;1275595;-;4164
1;-;-;667;-;1275596;-;4740
1;-;-;667;-;1275597;-;5600
1;-;-;667;-;1275598;-;4681
1;-;-;667;-;1275599;-;5022
1;-;-;667;-;1275600;-;4349
1;-;-;667;-;1275601;-;5227
1;-;-;667;-;1275602;-;4558
1;-;-;667;-;1275603;-;4756
1;-;-;667;-;1275604;-;5177
1;-;-;667;-;1275605;-;5419
1;-;-;667;-;1275606;-;4292
1;-;-;667;-;1275607;-;4113
1;-;-;667;-;1275608;-;4112
1;-;-;667;-;1275609;-;4878
1;-;-;667;-;1275610;-;4185
1;-;-;667;-;1275611;-;4150
1;-;-;667;-;1275612;-;5408
1;-;-;667;-;1275613;-;4401
1;-;-;667;-;1275614;-;5239
1;-;-;667;-;1275615;-;4549
1;-;-;667;-;1275616;-;3805
1;-;-;667;-;1275617;-;3892
1;-;-;667;-;1275618;-;4265
1;-;-;667;-;1275619;-;4003
1;-;-;667;-;1275620;-;4492
1;-;-;667;-;1275621;-;4331
1;-;-;667;-;1275622;-;4962
1;-;-;667;-;1275623;-;4782
1;-;-;667;-;1275624;-;4860
1;-;-;667;-;1275625;-;4400
1;-;-;667;-;1275626;-;4074
1;-;-;667;-;1275627;-;4202
1;-;-;667;-;1275628;-;5540
1;-;-;667;-;1275629;-;4307
1;-;-;667;-;1275630;-;4373
1;-;-;667;-;1275631;-;4802
1;-;-;667;-;1275632;-;4170
1;-;-;667;-;1275633;-;4471
1;-;-;667;-;1275634;-;4514
1;-;-;667;-;1275635;-;4836
1;-;2;668;-;-;905386;-
1;-;-;668;4387;-;-;12450
1;-;-;668;4388;-;-;12927
1;-;-;668;4389;-;-;13212
1;-;-;668;4390;-;-;13666
1;-;-;668;4391;-;-;13860
1;-;-;668;4392;-;-;14784
1;-;-;668;4393;-;-;14108
1;-;-;668;-;1275636;-;4778
1;-;-;668;-;1275637;-;4782
1;-;-;668;-;1275638;-;4154
1;-;-;668;-;1275639;-;4096
1;-;-;668;-;1275640;-;3916
1;-;-;668;-;1275641;-;4047
1;-;-;668;-;1275642;-;5280
1;-;-;668;-;1275643;-;3950
1;-;-;668;-;1275644;-;3937
1;-;-;668;-;1275645;-;4706
1;-;-;668;-;1275646;-;5091
1;-;-;668;-;1275647;-;5418
1;-;-;668;-;1275648;-;4552
1;-;-;668;-;1275649;-;4020
1;-;-;668;-;1275650;-;4575
1;-;-;668;-;1275651;-;4468
1;-;-;668;-;1275652;-;4874
1;-;-;668;-;1275653;-;5553
1;-;-;668;-;1275654;-;4661
1;-;-;668;-;1275655;-;5041
1;-;-;668;-;1275656;-;5531
1;-;-;668;-;1275657;-;5036
1;-;-;668;-;1275658;-;5612
1;-;-;668;-;1275659;-;4742
1;-;-;668;-;1275660;-;4506
1;-;-;668;-;1275661;-;3958
1;-;-;668;-;1275662;-;4404
1;-;-;668;-;1275663;-;5258
1;-;-;668;-;1275664;-;3941
1;-;-;668;-;1275665;-;5303
1;-;-;668;-;1275666;-;4182
1;-;-;668;-;1275667;-;4251
1;-;-;668;-;1275668;-;5310
1;-;-;668;-;1275669;-;4279
1;-;-;668;-;1275670;-;4595
1;-;-;668;-;1275671;-;5212
1;-;-;668;-;1275672;-;3815
1;-;-;668;-;1275673;-;4800
1;-;2;669;-;-;707843;-
1;-;-;669;4394;-;-;15633
1;-;-;669;4395;-;-;11646
1;-;-;669;4396;-;-;11346
1;-;-;669;4397;-;-;14033
1;-;-;669;4398;-;-;15833
1;-;-;669;4399;-;-;14829
1;-;-;669;4400;-;-;14357
1;-;-;669;4401;-;-;15040
1;-;-;669;-;1275674;-;4001
1;-;-;669;-;1275675;-;3893
1;-;-;669;-;1275676;-;5441
1;-;-;669;-;1275677;-;3815
1;-;-;669;-;1275678;-;3886
1;-;-;669;-;1275679;-;4177
1;-;-;669;-;1275680;-;5049
1;-;-;669;-;1275681;-;4668
1;-;-;669;-;1275682;-;5367
1;-;-;669;-;1275683;-;4034
1;-;-;669;-;1275684;-;4199
1;-;-;669;-;1275685;-;3930
1;-;-;669;-;1275686;-;4678
1;-;-;669;-;1275687;-;4668
1;-;-;669;-;1275688;-;4924
1;-;-;669;-;1275689;-;5533
1;-;-;669;-;1275690;-;4421
1;-;-;669;-;1275691;-;4930
1;-;-;669;-;1275692;-;4673
1;-;-;669;-;1275693;-;5163
1;-;-;669;-;1275694;-;4707
1;-;-;669;-;1275695;-;4369
1;-;-;669;-;1275696;-;5522
1;-;-;669;-;1275697;-;5376
1;-;-;669;-;1275698;-;5634
1;-;-;669;-;1275699;-;4692
1;-;-;669;-;1275700;-;4348
1;-;-;669;-;1275701;-;5167
1;-;-;669;-;1275702;-;4515
1;-;-;669;-;1275703;-;5241
1;-;-;669;-;1275704;-;3910
1;-;-;669;-;1275705;-;4203
1;-;-;669;-;1275706;-;3805
1;-;-;669;-;1275707;-;3775
1;-;2;670;-;-;1049537;-
1;-;-;670;4402;-;-;14955
1;-;-;670;4403;-;-;11469
1;-;-;670;4404;-;-;14357
1;-;-;670;4405;-;-;12960
1;-;-;670;4406;-;-;14826
1;-;-;670;4407;-;-;11436
1;-;-;670;4408;-;-;12860
1;-;-;670;-;1275708;-;3953
1;-;-;670;-;1275709;-;4428
1;-;-;670;-;1275710;-;5512
1;-;-;670;-;1275711;-;4333
1;-;-;670;-;1275712;-;5475
1;-;-;670;-;1275713;-;4348
1;-;-;670;-;1275714;-;3798
1;-;-;670;-;1275715;-;4368
1;-;-;670;-;1275716;-;4168
1;-;-;670;-;1275717;-;3804
1;-;-;670;-;1275718;-;4370
1;-;-;670;-;1275719;-;5371
1;-;-;670;-;1275720;-;5594
1;-;-;670;-;1275721;-;4732
1;-;-;670;-;1275722;-;4816
1;-;-;670;-;1275723;-;5279
1;-;-;670;-;1275724;-;3978
1;-;-;670;-;1275725;-;4343
1;-;-;670;-;1275726;-;4729
1;-;-;670;-;1275727;-;3829
1;-;-;670;-;1275728;-;3862
1;-;-;670;-;1275729;-;5529
1;-;-;670;-;1275730;-;5033
1;-;-;670;-;1275731;-;4447
1;-;-;670;-;1275732;-;4603
1;-;-;670;-;1275733;-;5414
1;-;-;670;-;1275734;-;4383
1;-;-;670;-;1275735;-;4199
1;-;-;670;-;1275736;-;3977
1;-;-;670;-;1275737;-;4132
1;-;-;670;-;1275738;-;4416
1;-;-;670;-;1275739;-;4027
1;-;-;670;-;1275740;-;4118
1;-;-;670;-;1275741;-;5328
1;-;-;670;-;1275742;-;4943
1;-;-;670;-;1275743;-;5436
1;-;-;670;-;1275744;-;3815
1;-;-;670;-;1275745;-;5324
1;-;-;670;-;1275746;-;4302
1;-;-;670;-;1275747;-;4764
1;-;-;670;-;1275748;-;3820
1;-;2;671;-;-;763350;-
1;-;-;671;4409;-;-;14224
1;-;-;671;4410;-;-;12791
1;-;-;671;4411;-;-;15692
1;-;-;671;4412;-;-;13690
1;-;-;671;4413;-;-;15046
1;-;-;671;4414;-;-;14250
1;-;-;671;-;1275749;-;5169
1;-;-;671;-;1275750;-;5607
1;-;-;671;-;1275751;-;3781
1;-;-;671;-;1275752;-;4791
1;-;-;671;-;1275753;-;4100
1;-;-;671;-;1275754;-;4608
1;-;-;671;-;1275755;-;5418
1;-;-;671;-;1275756;-;3851
1;-;-;671;-;1275757;-;4682
1;-;-;671;-;1275758;-;4715
1;-;-;671;-;1275759;-;5369
1;-;-;671;-;1275760;-;5496
1;-;-;671;-;1275761;-;3906
1;-;-;671;-;1275762;-;4699
1;-;-;671;-;1275763;-;4461
1;-;-;671;-;1275764;-;5442
1;-;-;671;-;1275765;-;4692
1;-;-;671;-;1275766;-;5312
1;-;-;671;-;1275767;-;5187
1;-;-;671;-;1275768;-;4322
1;-;-;671;-;1275769;-;4691
1;-;-;671;-;1275770;-;3928
1;-;-;671;-;1275771;-;4388
1;-;-;671;-;1275772;-;4051
1;-;-;671;-;1275773;-;4049
1;-;-;671;-;1275774;-;3902
1;-;-;671;-;1275775;-;5459
1;-;-;671;-;1275776;-;4527
1;-;-;671;-;1275777;-;4218
1;-;-;671;-;1275778;-;5576
1;-;-;671;-;1275779;-;5429
1;-;-;671;-;1275780;-;4100
1;-;-;671;-;1275781;-;4475
1;-;-;671;-;1275782;-;3931
1;-;-;671;-;1275783;-;5008
1;-;-;671;-;1275784;-;4998
1;-;-;671;-;1275785;-;4124
1;-;-;671;-;1275786;-;5611
1;-;-;671;-;1275787;-;5236
1;-;-;671;-;1275788;-;5382
1;-;-;671;-;1275789;-;5146
1;-;-;671;-;1275790;-;4108
1;-;-;671;-;1275791;-;3979
1;-;2;672;-;-;682377;-
1;-;-;672;4415;-;-;15600
1;-;-;672;4416;-;-;15132
1;-;-;672;4417;-;-;15044
1;-;-;672;4418;-;-;13522
1;-;-;672;4419;-;-;14239
1;-;-;672;4420;-;-;13605
1;-;-;672;-;1275792;-;4815
1;-;-;672;-;1275793;-;3987
1;-;-;672;-;1275794;-;5345
1;-;-;672;-;1275795;-;5142
1;-;-;672;-;1275796;-;4869
1;-;-;672;-;1275797;-;5287
1;-;-;672;-;1275798;-;4560
1;-;-;672;-;1275799;-;5061
1;-;-;672;-;1275800;-;4696
1;-;-;672;-;1275801;-;5265
1;-;-;672;-;1275802;-;3860
1;-;-;672;-;1275803;-;4825
1;-;-;672;-;1275804;-;4009
1;-;-;672;-;1275805;-;5286
1;-;-;672;-;1275806;-;4565
1;-;-;672;-;1275807;-;3841
1;-;-;672;-;1275808;-;5160
1;-;-;672;-;1275809;-;4631
1;-;-;672;-;1275810;-;4282
1;-;-;672;-;1275811;-;5223
1;-;-;672;-;1275812;-;3848
1;-;-;672;-;1275813;-;4803
1;-;-;672;-;1275814;-;4776
1;-;-;672;-;1275815;-;4524
1;-;-;672;-;1275816;-;4429
1;-;-;672;-;1275817;-;3911
1;-;-;672;-;1275818;-;3839
1;-;-;672;-;1275819;-;4941
1;-;-;672;-;1275820;-;4231
1;-;-;672;-;1275821;-;4780
1;-;-;672;-;1275822;-;4549
1;-;-;672;-;1275823;-;4932
1;-;-;672;-;1275824;-;3773
1;-;-;672;-;1275825;-;4866
1;-;-;672;-;1275826;-;4738
1;-;-;672;-;1275827;-;4350
1;-;-;672;-;1275828;-;4206
1;-;2;673;-;-;916719;-
1;-;-;673;4421;-;-;15548
1;-;-;673;4422;-;-;12454
1;-;-;673;4423;-;-;15090
1;-;-;673;4424;-;-;11142
1;-;-;673;4425;-;-;14018
1;-;-;673;4426;-;-;14710
1;-;-;673;4427;-;-;12888
1;-;-;673;4428;-;-;11413
1;-;-;673;-;1275829;-;4192
1;-;-;673;-;1275830;-;4413
1;-;-;673;-;1275831;-;5319
1;-;-;673;-;1275832;-;3816
1;-;-;673;-;1275833;-;5618
1;-;-;673;-;1275834;-;4972
1;-;-;673;-;1275835;-;5342
1;-;-;673;-;1275836;-;4819
1;-;-;673;-;1275837;-;5029
1;-;-;673;-;1275838;-;5549
1;-;-;673;-;1275839;-;5477
1;-;-;673;-;1275840;-;5539
1;-;-;673;-;1275841;-;5360
1;-;-;673;-;1275842;-;4001
1;-;-;673;-;1275843;-;5505
1;-;-;673;-;1275844;-;4160
1;-;-;673;-;1275845;-;5427
1;-;-;673;-;1275846;-;4676
1;-;-;673;-;1275847;-;4665
1;-;-;673;-;1275848;-;4972
1;-;-;673;-;1275849;-;4777
1;-;-;673;-;1275850;-;4585
1;-;-;673;-;1275851;-;5127
1;-;-;673;-;1275852;-;5629
1;-;-;673;-;1275853;-;4195
1;-;-;673;-;1275854;-;4413
1;-;-;673;-;1275855;-;4029
1;-;-;673;-;1275856;-;4392
1;-;-;673;-;1275857;-;4059
1;-;-;673;-;1275858;-;5139
1;-;-;673;-;1275859;-;5437
1;-;-;673;-;1275860;-;4866
1;-;-;673;-;1275861;-;4861
1;-;-;673;-;1275862;-;4985
1;-;-;673;-;1275863;-;4377
1;-;-;673;-;1275864;-;4065
1;-;-;673;-;1275865;-;4289
1;-;-;673;-;1275866;-;5416
1;-;-;673;-;1275867;-;5433
1;-;-;673;-;1275868;-;4610
1;-;-;673;-;1275869;-;5045
1;-;-;673;-;1275870;-;3817
1;-;2;674;-;-;663726;-
1;-;-;674;4429;-;-;15160
1;-;-;674;4430;-;-;12700
1;-;-;674;4431;-;-;15774
1;-;-;674;4432;-;-;14994
1;-;-;674;4433;-;-;13334
1;-;-;674;4434;-;-;16172
1;-;-;674;4435;-;-;14261
1;-;-;674;-;1275871;-;4381
1;-;-;674;-;1275872;-;5338
1;-;-;674;-;1275873;-;4719
1;-;-;674;-;1275874;-;5118
1;-;-;674;-;1275875;-;4610
1;-;-;674;-;1275876;-;5216
1;-;-;674;-;1275877;-;4634
1;-;-;674;-;1275878;-;3941
1;-;-;674;-;1275879;-;4870
1;-;-;674;-;1275880;-;4508
1;-;-;674;-;1275881;-;4505
1;-;-;674;-;1275882;-;5103
1;-;-;674;-;1275883;-;5258
1;-;-;674;-;1275884;-;3932
1;-;-;674;-;1275885;-;3948
1;-;-;674;-;1275886;-;5520
1;-;-;674;-;1275887;-;4119
1;-;-;674;-;1275888;-;5249
1;-;-;674;-;1275889;-;4638
1;-;-;674;-;1275890;-;5324
1;-;-;674;-;1275891;-;3800
1;-;-;674;-;1275892;-;5558
1;-;-;674;-;1275893;-;5485
1;-;-;674;-;1275894;-;4669
1;-;-;674;-;1275895;-;4022
1;-;-;674;-;1275896;-;4733
1;-;-;674;-;1275897;-;3962
1;-;-;674;-;1275898;-;4007
1;-;-;674;-;1275899;-;4686
1;-;-;674;-;1275900;-;4659
1;-;-;674;-;1275901;-;3997
1;-;-;674;-;1275902;-;5406
1;-;-;674;-;1275903;-;4962
1;-;-;674;-;1275904;-;5132
1;-;-;674;-;1275905;-;4207
1;-;-;674;-;1275906;-;4233
1;-;-;674;-;1275907;-;5632
1;-;-;674;-;1275908;-;5333
1;-;-;674;-;1275909;-;5148
1;-;2;675;-;-;854830;-
1;-;-;675;4436;-;-;12809
1;-;-;675;4437;-;-;16175
1;-;-;675;4438;-;-;14959
1;-;-;675;4439;-;-;13619
1;-;-;675;4440;-;-;11377
1;-;-;675;4441;-;-;12943
1;-;-;675;4442;-;-;12817
1;-;-;675;4443;-;-;14327
1;-;-;675;4444;-;-;11474
1;-;-;675;-;1275910;-;5061
1;-;-;675;-;1275911;-;3881
1;-;-;675;-;1275912;-;4975
1;-;-;675;-;1275913;-;3940
1;-;-;675;-;1275914;-;5472
1;-;-;675;-;1275915;-;5259
1;-;-;675;-;1275916;-;5552
1;-;-;675;-;1275917;-;5383
1;-;-;675;-;1275918;-;5128
1;-;-;675;-;1275919;-;5111
1;-;-;675;-;1275920;-;4174
1;-;-;675;-;1275921;-;3785
1;-;-;675;-;1275922;-;4397
1;-;-;675;-;1275923;-;4251
1;-;-;675;-;1275924;-;4126
1;-;-;675;-;1275925;-;5155
1;-;-;675;-;1275926;-;4450
1;-;-;675;-;1275927;-;4608
1;-;-;675;-;1275928;-;4968
1;-;-;675;-;1275929;-;3768
1;-;-;675;-;1275930;-;4553
1;-;-;675;-;1275931;-;4702
1;-;-;675;-;1275932;-;5296
1;-;-;675;-;1275933;-;4783
1;-;-;675;-;1275934;-;3857
1;-;-;675;-;1275935;-;5356
1;-;-;675;-;1275936;-;5053
1;-;-;675;-;1275937;-;4498
1;-;-;675;-;1275938;-;4433
1;-;-;675;-;1275939;-;4141
1;-;-;675;-;1275940;-;5492
1;-;-;675;-;1275941;-;4772
1;-;-;675;-;1275942;-;5480
1;-;-;675;-;1275943;-;4069
1;-;-;675;-;1275944;-;3969
1;-;-;675;-;1275945;-;4804
1;-;-;675;-;1275946;-;4380
1;-;-;675;-;1275947;-;3906
1;-;-;675;-;1275948;-;5213
1;-;-;675;-;1275949;-;5575
1;-;-;675;-;1275950;-;4905
1;-;-;675;-;1275951;-;4110
1;-;2;676;-;-;681495;-
1;-;-;676;4445;-;-;12877
1;-;-;676;4446;-;-;12497
1;-;-;676;4447;-;-;14600
1;-;-;676;4448;-;-;15685
1;-;-;676;4449;-;-;14127
1;-;-;676;4450;-;-;12121
1;-;-;676;4451;-;-;15462
1;-;-;676;-;1275952;-;4239
1;-;-;676;-;1275953;-;5528
1;-;-;676;-;1275954;-;4768
1;-;-;676;-;1275955;-;4863
1;-;-;676;-;1275956;-;3944
1;-;-;676;-;1275957;-;5175
1;-;-;676;-;1275958;-;4222
1;-;-;676;-;1275959;-;4494
1;-;-;676;-;1275960;-;5448
1;-;-;676;-;1275961;-;4077
1;-;-;676;-;1275962;-;3770
1;-;-;676;-;1275963;-;4879
1;-;-;676;-;1275964;-;5212
1;-;-;676;-;1275965;-;4223
1;-;-;676;-;1275966;-;4251
1;-;-;676;-;1275967;-;4347
1;-;-;676;-;1275968;-;5589
1;-;-;676;-;1275969;-;4629
1;-;-;676;-;1275970;-;4720
1;-;-;676;-;1275971;-;4290
1;-;-;676;-;1275972;-;5577
1;-;-;676;-;1275973;-;4365
1;-;-;676;-;1275974;-;5353
1;-;-;676;-;1275975;-;4401
1;-;-;676;-;1275976;-;5437
1;-;-;676;-;1275977;-;4229
1;-;-;676;-;1275978;-;4250
1;-;-;676;-;1275979;-;5262
1;-;-;676;-;1275980;-;4242
1;-;-;676;-;1275981;-;4534
1;-;-;676;-;1275982;-;5535
1;-;2;677;-;-;816833;-
1;-;-;677;4452;-;-;14057
1;-;-;677;4453;-;-;13418
1;-;-;677;4454;-;-;12163
1;-;-;677;4455;-;-;13683
1;-;-;677;4456;-;-;15812
1;-;-;677;4457;-;-;15849
1;-;-;677;4458;-;-;13983
1;-;-;677;-;1275983;-;5477
1;-;-;677;-;1275984;-;4480
1;-;-;677;-;1275985;-;4131
1;-;-;677;-;1275986;-;4890
1;-;-;677;-;1275987;-;4767
1;-;-;677;-;1275988;-;4558
1;-;-;677;-;1275989;-;5006
1;-;-;677;-;1275990;-;4349
1;-;-;677;-;1275991;-;4681
1;-;-;677;-;1275992;-;4290
1;-;-;677;-;1275993;-;4803
1;-;-;677;-;1275994;-;5457
1;-;-;677;-;1275995;-;5532
1;-;-;677;-;1275996;-;4478
1;-;-;677;-;1275997;-;4612
1;-;-;677;-;1275998;-;4112
1;-;-;677;-;1275999;-;4511
1;-;-;677;-;1276000;-;4980
1;-;-;677;-;1276001;-;5199
1;-;-;677;-;1276002;-;4699
1;-;-;677;-;1276003;-;5228
1;-;-;677;-;1276004;-;4609
1;-;-;677;-;1276005;-;3828
1;-;-;677;-;1276006;-;5241
1;-;-;677;-;1276007;-;4532
1;-;-;677;-;1276008;-;4094
1;-;-;677;-;1276009;-;5217
1;-;-;677;-;1276010;-;5524
1;-;-;677;-;1276011;-;4764
1;-;-;677;-;1276012;-;3956
1;-;-;677;-;1276013;-;4075
1;-;-;677;-;1276014;-;5596
1;-;-;677;-;1276015;-;5342
1;-;2;678;-;-;1069789;-
1;-;-;678;4459;-;-;11352
1;-;-;678;4460;-;-;14592
1;-;-;678;4461;-;-;11584
